path,label
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#00-43-05_00-44-20_label_B2-0-0__6.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#00-43-05_00-44-20_label_B2-0-0__7.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#00-43-05_00-44-20_label_B2-0-0__8.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#00-43-05_00-44-20_label_B2-0-0__9.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#00-48-24_00-52-00_label_B2-0-0__0.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#00-48-24_00-52-00_label_B2-0-0__1.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#00-48-24_00-52-00_label_B2-0-0__2.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#00-48-24_00-52-00_label_B2-0-0__3.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#00-48-24_00-52-00_label_B2-0-0__4.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#00-48-24_00-52-00_label_B2-0-0__5.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#00-48-24_00-52-00_label_B2-0-0__6.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#00-48-24_00-52-00_label_B2-0-0__7.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#00-48-24_00-52-00_label_B2-0-0__8.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#00-48-24_00-52-00_label_B2-0-0__9.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#01-27-09_01-28-25_label_B2-B6-0__0.npy,B2-B6-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#01-27-09_01-28-25_label_B2-B6-0__1.npy,B2-B6-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#01-27-09_01-28-25_label_B2-B6-0__2.npy,B2-B6-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#01-27-09_01-28-25_label_B2-B6-0__3.npy,B2-B6-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#01-27-09_01-28-25_label_B2-B6-0__4.npy,B2-B6-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#01-27-09_01-28-25_label_B2-B6-0__5.npy,B2-B6-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#01-27-09_01-28-25_label_B2-B6-0__6.npy,B2-B6-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#01-27-09_01-28-25_label_B2-B6-0__7.npy,B2-B6-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#01-27-09_01-28-25_label_B2-B6-0__8.npy,B2-B6-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#01-27-09_01-28-25_label_B2-B6-0__9.npy,B2-B6-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#01-29-04_01-30-03_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#01-29-04_01-30-03_label_B1-0-0__1.npy,B1-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#01-29-04_01-30-03_label_B1-0-0__2.npy,B1-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#01-29-04_01-30-03_label_B1-0-0__3.npy,B1-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#01-29-04_01-30-03_label_B1-0-0__4.npy,B1-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#01-29-04_01-30-03_label_B1-0-0__5.npy,B1-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#01-29-04_01-30-03_label_B1-0-0__6.npy,B1-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#01-29-04_01-30-03_label_B1-0-0__7.npy,B1-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#01-29-04_01-30-03_label_B1-0-0__8.npy,B1-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#01-29-04_01-30-03_label_B1-0-0__9.npy,B1-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-07-07_02-12-05_label_B2-G-0__0.npy,B2-G-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-07-07_02-12-05_label_B2-G-0__1.npy,B2-G-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-07-07_02-12-05_label_B2-G-0__2.npy,B2-G-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-07-07_02-12-05_label_B2-G-0__3.npy,B2-G-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-07-07_02-12-05_label_B2-G-0__4.npy,B2-G-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-07-07_02-12-05_label_B2-G-0__5.npy,B2-G-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-07-07_02-12-05_label_B2-G-0__6.npy,B2-G-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-07-07_02-12-05_label_B2-G-0__7.npy,B2-G-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-07-07_02-12-05_label_B2-G-0__8.npy,B2-G-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-07-07_02-12-05_label_B2-G-0__9.npy,B2-G-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-13-42_02-15-02_label_B6-G-B2__0.npy,B6-G-B2
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-13-42_02-15-02_label_B6-G-B2__1.npy,B6-G-B2
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-13-42_02-15-02_label_B6-G-B2__2.npy,B6-G-B2
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-13-42_02-15-02_label_B6-G-B2__3.npy,B6-G-B2
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-13-42_02-15-02_label_B6-G-B2__4.npy,B6-G-B2
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-13-42_02-15-02_label_B6-G-B2__5.npy,B6-G-B2
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-13-42_02-15-02_label_B6-G-B2__6.npy,B6-G-B2
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-13-42_02-15-02_label_B6-G-B2__7.npy,B6-G-B2
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-13-42_02-15-02_label_B6-G-B2__8.npy,B6-G-B2
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-13-42_02-15-02_label_B6-G-B2__9.npy,B6-G-B2
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-15-48_02-18-12_label_B2-G-0__0.npy,B2-G-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-15-48_02-18-12_label_B2-G-0__1.npy,B2-G-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-15-48_02-18-12_label_B2-G-0__2.npy,B2-G-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-15-48_02-18-12_label_B2-G-0__3.npy,B2-G-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-15-48_02-18-12_label_B2-G-0__4.npy,B2-G-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-15-48_02-18-12_label_B2-G-0__5.npy,B2-G-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-15-48_02-18-12_label_B2-G-0__6.npy,B2-G-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-15-48_02-18-12_label_B2-G-0__7.npy,B2-G-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-15-48_02-18-12_label_B2-G-0__8.npy,B2-G-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Bad.Boys.II.2003__#02-15-48_02-18-12_label_B2-G-0__9.npy,B2-G-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-02-54_00-04-27_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-02-54_00-04-27_label_B4-0-0__1.npy,B4-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-02-54_00-04-27_label_B4-0-0__2.npy,B4-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-02-54_00-04-27_label_B4-0-0__3.npy,B4-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-02-54_00-04-27_label_B4-0-0__4.npy,B4-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-02-54_00-04-27_label_B4-0-0__5.npy,B4-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-02-54_00-04-27_label_B4-0-0__6.npy,B4-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-02-54_00-04-27_label_B4-0-0__7.npy,B4-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-02-54_00-04-27_label_B4-0-0__8.npy,B4-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-02-54_00-04-27_label_B4-0-0__9.npy,B4-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-44-05_00-44-40_label_B2-0-0__0.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-44-05_00-44-40_label_B2-0-0__1.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-44-05_00-44-40_label_B2-0-0__2.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-44-05_00-44-40_label_B2-0-0__3.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-44-05_00-44-40_label_B2-0-0__4.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-44-05_00-44-40_label_B2-0-0__5.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-44-05_00-44-40_label_B2-0-0__6.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-44-05_00-44-40_label_B2-0-0__7.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-44-05_00-44-40_label_B2-0-0__8.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-44-05_00-44-40_label_B2-0-0__9.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-47-30_00-47-58_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-47-30_00-47-58_label_G-0-0__1.npy,G-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-47-30_00-47-58_label_G-0-0__2.npy,G-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-47-30_00-47-58_label_G-0-0__3.npy,G-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-47-30_00-47-58_label_G-0-0__4.npy,G-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-47-30_00-47-58_label_G-0-0__5.npy,G-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-47-30_00-47-58_label_G-0-0__6.npy,G-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-47-30_00-47-58_label_G-0-0__7.npy,G-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-47-30_00-47-58_label_G-0-0__8.npy,G-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-47-30_00-47-58_label_G-0-0__9.npy,G-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-47-58_00-48-58_label_B2-0-0__0.npy,B2-0-0
/home/xbgydx/Desktop/XDTrainClipFeatures/Black.Hawk.Down.2001__#00-47-58_00-48-58_label_B2-0-0__1.npy,B2-0-0
